x,y1,y2
662,-0.03686371617496967,-0.07594690986280692
663,-0.03686371617496967,-0.07773274410252973
664,-0.03644253125205364,-0.07827025665023853
665,-0.03672449998702197,-0.08100860478353464
666,-0.03672449998702197,-0.0828166329093889
667,-0.03646642603394591,-0.08385282865420421
668,-0.03646642603394591,-0.08570195735120911
669,-0.03760015676604872,-0.09103984392242512
670,-0.03760015676604872,-0.09280647868751726
671,-0.03602016107046631,-0.08978849986951423
672,-0.03602016107046631,-0.09174750749259579
673,-0.0377449971790048,-0.09889550748258842
674,-0.03638836860732482,-0.09640472515847688
675,-0.03638836860732482,-0.09835980644601111
676,-0.035328358527611,-0.09689319362926452
677,-0.035328358527611,-0.09876561256361645
678,-0.03613588234159425,-0.10303535431334505
679,-0.03613588234159425,-0.10476139604902646
680,-0.03759025801589641,-0.11107675475644287
681,-0.03759025801589641,-0.11281083008980748
682,-0.03608435006044691,-0.11002202832870885
683,-0.03608435006044691,-0.11197683662727614
684,-0.036339217731366,-0.11457114391014767
685,-0.0363754072465588,-0.11647480552672174
686,-0.0363754072465588,-0.11828995693753039
687,-0.03556114641412196,-0.11758451871930413
688,-0.03556114641412196,-0.11944400212325391
689,-0.035402146880424326,-0.12072916088949735
690,-0.035402146880424326,-0.12251516818688832
691,-0.036467203282116625,-0.12758695037615567
692,-0.036467203282116625,-0.12930380490009227
693,-0.0353461061363055,-0.1276517639121836
694,-0.0353461061363055,-0.12953117893358
695,-0.03560369649388968,-0.13209701434890622
696,-0.03560369649388968,-0.1338514401378423
697,-0.03571436213006174,-0.13597468843467017
698,-0.03657510107887074,-0.14041763071886398
699,-0.03657510107887074,-0.1421603118779266
700,-0.03529437325905328,-0.140018810690436
701,-0.03529437325905328,-0.1419116021353704
702,-0.0358173173059021,-0.1452974473435544
703,-0.0358173173059021,-0.14703601880416461
704,-0.03634208238766738,-0.15045365642293212
705,-0.03634208238766738,-0.15221828403413895
706,-0.035977541490115256,-0.1529053113711107
707,-0.0364808162444587,-0.1563007942738364
708,-0.0364808162444587,-0.15807450761062497
709,-0.03707330140679077,-0.16173525242607734
710,-0.03707330140679077,-0.16352966898018367
711,-0.03591833495932928,-0.16180293806339258
712,-0.03591833495932928,-0.1637143514561052
713,-0.0360264082167836,-0.16584529530218006
714,-0.0360264082167836,-0.1676358083872738
715,-0.03635345219940278,-0.17045096514423244
716,-0.03635345219940278,-0.17223593335594067
717,-0.03528158442648548,-0.17073081586986713
718,-0.036844328176071986,-0.17744658749220135
719,-0.036844328176071986,-0.1791325295260463
720,-0.035956313229817766,-0.1782218996014618
721,-0.035956313229817766,-0.1801085167575781
722,-0.035239155002009165,-0.17968314191286233
723,-0.035239155002009165,-0.18151681548574367
724,-0.0363434295908311,-0.18670202446119213
725,-0.0363434295908311,-0.1884087684818515
726,-0.03471745932507046,-0.18518543213753508
727,-0.03633249652747436,-0.19209051745781677
728,-0.03633249652747436,-0.19374563856395008
729,-0.03459803525439101,-0.1901854334437654
730,-0.03459803525439101,-0.19208878133379328
731,-0.03638590365198771,-0.19936107512906262
732,-0.03638590365198771,-0.20100158347190233
733,-0.03711595813110148,-0.20508404753975443
734,-0.03711595813110148,-0.2068668399983981
735,-0.03538673044382527,-0.20336203207439693
736,-0.03572851373845917,-0.20636381957868094
737,-0.03572851373845917,-0.2081160669361405
738,-0.03611067869439226,-0.211087203986456
739,-0.03611067869439226,-0.2128545214255823
740,-0.035938682282664544,-0.214126866483946
741,-0.035938682282664544,-0.215941000239252
742,-0.03717621994930881,-0.22157430111998244
743,-0.03717621994930881,-0.22330935835078344
744,-0.036579838676091644,-0.2233193874012757
745,-0.036579838676091644,-0.225208017462402
746,-0.0356116677279833,-0.2240356794570707
747,-0.03611584524862871,-0.22747603025228147
748,-0.03611584524862871,-0.22923140476264836
749,-0.036847355927553116,-0.23330488012974546
750,-0.036847355927553116,-0.23507409685823066
751,-0.03563791292295082,-0.2331671913403412
752,-0.03563791292295082,-0.23507003128694898
753,-0.03690163361954113,-0.24076946109252648
754,-0.03690163361954113,-0.2424881707038445
755,-0.037557652220679694,-0.24636691004835112
756,-0.03602890263598077,-0.24344006708670457
757,-0.03602890263598077,-0.24539438717697348
758,-0.03591980789899245,-0.24685763862410873
759,-0.03591980789899245,-0.24866453849275716
760,-0.03701294434265966,-0.25384925186307516
761,-0.03701294434265966,-0.2555905854358414
762,-0.03362930613088068,-0.24695195419645954
763,-0.03362930613088068,-0.24897178332418146
764,-0.02026355064367863,-0.20921940662039912
765,-0.0009250939254125679,-0.15161994387467848
766,-0.0009250939254125679,-0.1536000442427757
767,0.023712458875572176,-0.07726988525599363
768,0.023712458875572176,-0.07854801759231349
769,0.04463252310709474,-0.012510195530814908
770,0.04463252310709474,-0.012370575798612449
771,0.04975895133469628,0.005752977862307088
772,0.04975895133469628,0.007728282606281722
773,0.046620638615718954,0.00048746074418679893
774,0.046620638615718954,0.0031323239468704633
775,0.04723285107583346,0.007361214504011382
776,0.04723285107583346,0.009661635811791608
777,0.04763339294127193,0.013264958148442557
778,0.048507786776908465,0.018317194499435537
779,0.048507786776908465,0.020655144454717306
780,0.047311760003239375,0.01937285079518855
781,0.047311760003239375,0.02185804147271743
782,0.04714093066770288,0.023694058532716295
783,0.04714093066770288,0.0260681879996551
784,0.04804062352471851,0.031214282389788704
785,0.04804062352471851,0.03352634428032307
